x_asv,y_asv
-1.365262269973754883e+00,2.400033473968505859e+00
-1.345251083374023438e+00,2.421738624572753906e+00
-1.326147913932800293e+00,2.443588733673095703e+00
-1.307755947113037109e+00,2.465659379959106445e+00
-1.289927005767822266e+00,2.487979888916015625e+00
-1.272561073303222656e+00,2.510729074478149414e+00
-1.255529522895812988e+00,2.533855199813842773e+00
-1.238707661628723145e+00,2.557312965393066406e+00
-1.221950411796569824e+00,2.581159830093383789e+00
-1.205201148986816406e+00,2.605319976806640625e+00
-1.188350200653076172e+00,2.629702091217041016e+00
-1.171317815780639648e+00,2.654071807861328125e+00
-1.154038906097412109e+00,2.678254842758178711e+00
-1.136549115180969238e+00,2.702236413955688477e+00
-1.118883609771728516e+00,2.725974798202514648e+00
-1.101098775863647461e+00,2.749505519866943359e+00
-1.083215713500976562e+00,2.772797822952270508e+00
-1.065222144126892090e+00,2.795773983001708984e+00
-1.047067880630493164e+00,2.818320512771606445e+00
-1.028678894042968750e+00,2.840533971786499023e+00
-1.010077834129333496e+00,2.862522840499877930e+00
-9.912546873092651367e-01,2.884448289871215820e+00
-9.721687436103820801e-01,2.906398773193359375e+00
-9.525592327117919922e-01,2.928098440170288086e+00
-9.324916601181030273e-01,2.949686765670776367e+00
-9.119823575019836426e-01,2.971223115921020508e+00
-8.912694454193115234e-01,2.992456197738647461e+00
-8.703913688659667969e-01,3.013542890548706055e+00
-8.491679430007934570e-01,3.034821510314941406e+00
-8.276981115341186523e-01,3.056743383407592773e+00
-8.058765530586242676e-01,3.079130172729492188e+00
-7.836669683456420898e-01,3.101878166198730469e+00
-7.612398266792297363e-01,3.125065565109252930e+00
-7.389772534370422363e-01,3.148997783660888672e+00
-7.167561054229736328e-01,3.173473358154296875e+00
-6.953514218330383301e-01,3.199679851531982422e+00
-6.742830872535705566e-01,3.227103471755981445e+00
-6.532111167907714844e-01,3.255087137222290039e+00
-6.319850087165832520e-01,3.283085107803344727e+00
-6.106767654418945312e-01,3.310982465744018555e+00
-5.893632769584655762e-01,3.338629484176635742e+00
-5.681098103523254395e-01,3.366082906723022461e+00
-5.469552874565124512e-01,3.393248319625854492e+00
-5.260881781578063965e-01,3.419997453689575195e+00
-5.058488249778747559e-01,3.446213483810424805e+00
-4.862439930438995361e-01,3.472069501876831055e+00
-4.672299325466156006e-01,3.497706890106201172e+00
-4.489609897136688232e-01,3.523299455642700195e+00
-4.314252734184265137e-01,3.548839330673217773e+00
-4.145018160343170166e-01,3.574352502822875977e+00
-3.980856239795684814e-01,3.599855661392211914e+00
-3.820870518684387207e-01,3.625359535217285156e+00
-3.664301931858062744e-01,3.650870323181152344e+00
-3.510515093803405762e-01,3.676391363143920898e+00
-3.358981311321258545e-01,3.701923847198486328e+00
-3.209282457828521729e-01,3.727503299713134766e+00
-3.062604963779449463e-01,3.752865076065063477e+00
-2.918844819068908691e-01,3.778056144714355469e+00
-2.777782678604125977e-01,3.803121328353881836e+00
-2.639155089855194092e-01,3.828093767166137695e+00
-2.502725422382354736e-01,3.852921485900878906e+00
-2.368671298027038574e-01,3.877365112304687500e+00
-2.236226946115493774e-01,3.901595354080200195e+00
-2.105131149291992188e-01,3.925683021545410156e+00
-1.975356340408325195e-01,3.949654817581176758e+00
-1.846836805343627930e-01,3.973508358001708984e+00
-1.718875169754028320e-01,3.997147560119628906e+00
-1.591942608356475830e-01,4.020733833312988281e+00
-1.465907692909240723e-01,4.044267177581787109e+00
-1.340197324752807617e-01,4.067929267883300781e+00
-1.213985309004783630e-01,4.091807365417480469e+00
-1.088621094822883606e-01,4.115565299987792969e+00
-9.642704576253890991e-02,4.139204025268554688e+00
-8.410303294658660889e-02,4.162678718566894531e+00
-7.189294695854187012e-02,4.186017513275146484e+00
-5.979290977120399475e-02,4.209249973297119141e+00
-4.779465869069099426e-02,4.232387065887451172e+00
-3.589069098234176636e-02,4.255445003509521484e+00
-2.407255768775939941e-02,4.278435230255126953e+00
-1.231365650892257690e-02,4.301328182220458984e+00
-5.664750933647155762e-04,4.324000835418701172e+00
1.111607532948255539e-02,4.346401214599609375e+00
2.271966636180877686e-02,4.368580818176269531e+00
3.420335426926612854e-02,4.390522956848144531e+00
4.552232474088668823e-02,4.412208557128906250e+00
5.672591179609298706e-02,4.433691024780273438e+00
6.786434352397918701e-02,4.455017566680908203e+00
7.893629372119903564e-02,4.476222991943359375e+00
8.994470536708831787e-02,4.497329711914062500e+00
1.008947864174842834e-01,4.518353462219238281e+00
1.118213087320327759e-01,4.539347171783447266e+00
1.228124126791954041e-01,4.560426235198974609e+00
1.338537186384201050e-01,4.581524848937988281e+00
1.449461728334426880e-01,4.602628707885742188e+00
1.560583263635635376e-01,4.623733520507812500e+00
1.671862006187438965e-01,4.644831180572509766e+00
1.783322244882583618e-01,4.665914535522460938e+00
1.894976794719696045e-01,4.686978816986083984e+00
2.006830573081970215e-01,4.708021163940429688e+00
2.118884027004241943e-01,4.729039669036865234e+00
2.231135517358779907e-01,4.750032424926757812e+00
2.343580424785614014e-01,4.770999431610107422e+00
2.456215173006057739e-01,4.791939258575439453e+00
2.569033503532409668e-01,4.812852382659912109e+00
2.682031691074371338e-01,4.833738327026367188e+00
2.794989645481109619e-01,4.854497909545898438e+00
2.907763123512268066e-01,4.875120639801025391e+00
3.020299375057220459e-01,4.895633697509765625e+00
3.133033215999603271e-01,4.916004180908203125e+00
3.245944380760192871e-01,4.936253547668457031e+00
3.358952999114990234e-01,4.956406116485595703e+00
3.471622169017791748e-01,4.976449489593505859e+00
3.583902418613433838e-01,4.996397495269775391e+00
3.695841729640960693e-01,5.016267776489257812e+00
3.807500004768371582e-01,5.036075115203857422e+00
3.918911516666412354e-01,5.055824279785156250e+00
4.030110239982604980e-01,5.075518608093261719e+00
4.141127467155456543e-01,5.095161437988281250e+00
4.251566231250762939e-01,5.114707946777343750e+00
4.360994398593902588e-01,5.134115695953369141e+00
4.467979073524475098e-01,5.153288841247558594e+00
4.573412537574768066e-01,5.172072410583496094e+00
4.676965475082397461e-01,5.190300941467285156e+00
4.778566658496856689e-01,5.208092689514160156e+00
4.878237843513488770e-01,5.225530624389648438e+00
4.976028203964233398e-01,5.242675781250000000e+00
5.071501135826110840e-01,5.259593486785888672e+00
5.164864659309387207e-01,5.276304244995117188e+00
5.256465673446655273e-01,5.292820930480957031e+00
5.346713662147521973e-01,5.309154987335205078e+00
5.436292290687561035e-01,5.325297832489013672e+00
5.526281595230102539e-01,5.341228485107421875e+00
5.616586208343505859e-01,5.356988906860351562e+00
5.707142353057861328e-01,5.372609615325927734e+00
5.797914266586303711e-01,5.388111591339111328e+00
5.888880491256713867e-01,5.403510093688964844e+00
5.980030894279479980e-01,5.418816566467285156e+00
6.071361899375915527e-01,5.434039115905761719e+00
6.162875890731811523e-01,5.449183940887451172e+00
6.254577040672302246e-01,5.464255332946777344e+00
6.346470713615417480e-01,5.479257106781005859e+00
6.438564062118530273e-01,5.494192600250244141e+00
6.530863642692565918e-01,5.509063243865966797e+00
6.623541712760925293e-01,5.523859977722167969e+00
6.717293858528137207e-01,5.538537502288818359e+00
6.812132000923156738e-01,5.553216934204101562e+00
6.908024549484252930e-01,5.567917823791503906e+00
7.004917263984680176e-01,5.582630634307861328e+00
7.102757692337036133e-01,5.597348690032958984e+00
7.201493978500366211e-01,5.612065792083740234e+00
7.301079034805297852e-01,5.626777648925781250e+00
