x_asv,y_asv
1.165450191497802734e+01,1.465851974487304688e+01
1.153647708892822266e+01,1.474534511566162109e+01
1.168347358703613281e+01,1.469050502777099609e+01
1.159623908996582031e+01,1.476366615295410156e+01
1.174308395385742188e+01,1.470198822021484375e+01
1.161785125732421875e+01,1.493704795837402344e+01
1.176233959197998047e+01,1.488702392578125000e+01
1.184397220611572266e+01,1.487380313873291016e+01
1.172357940673828125e+01,1.496409988403320312e+01
1.187268733978271484e+01,1.491133308410644531e+01
1.179160499572753906e+01,1.498375225067138672e+01
1.194201469421386719e+01,1.492563819885253906e+01
1.177374172210693359e+01,1.518671035766601562e+01
1.191884040832519531e+01,1.513579177856445312e+01
1.203452301025390625e+01,1.510417652130126953e+01
1.193651962280273438e+01,1.518564414978027344e+01
1.208374595642089844e+01,1.513918972015380859e+01
1.194755554199218750e+01,1.524038982391357422e+01
1.209973812103271484e+01,1.518585586547851562e+01
1.209985256195068359e+01,1.522001266479492188e+01
1.223644447326660156e+01,1.518072319030761719e+01
1.206558227539062500e+01,1.544364833831787109e+01
1.221033668518066406e+01,1.539637756347656250e+01
1.224426364898681641e+01,1.541392326354980469e+01
1.225978660583496094e+01,1.544149971008300781e+01
1.229689979553222656e+01,1.545786476135253906e+01
1.230508995056152344e+01,1.548971748352050781e+01
1.235697555541992188e+01,1.549878787994384766e+01
1.232993030548095703e+01,1.554942893981933594e+01
1.244131469726562500e+01,1.552553272247314453e+01
1.226378250122070312e+01,1.566504859924316406e+01
1.241889286041259766e+01,1.561038208007812500e+01
1.252297401428222656e+01,1.559236335754394531e+01
1.228744983673095703e+01,1.577549171447753906e+01
1.244746017456054688e+01,1.571702289581298828e+01
1.260426712036132812e+01,1.566795349121093750e+01
1.234496593475341797e+01,1.587892723083496094e+01
1.250734901428222656e+01,1.581980609893798828e+01
1.266570091247558594e+01,1.576782321929931641e+01
1.243225955963134766e+01,1.595215129852294922e+01
1.259768486022949219e+01,1.589271831512451172e+01
1.275718688964843750e+01,1.583983516693115234e+01
1.248999214172363281e+01,1.606661415100097656e+01
1.265606975555419922e+01,1.600721740722656250e+01
1.281633090972900391e+01,1.595396709442138672e+01
1.261391067504882812e+01,1.611883735656738281e+01
1.278159427642822266e+01,1.605938339233398438e+01
1.294167804718017578e+01,1.601173782348632812e+01
1.276433277130126953e+01,1.628193855285644531e+01
1.291678810119628906e+01,1.623432922363281250e+01
1.296853637695312500e+01,1.624709510803222656e+01
1.297295570373535156e+01,1.628356552124023438e+01
1.301750564575195312e+01,1.630032730102539062e+01
1.302542304992675781e+01,1.633539962768554688e+01
1.306907558441162109e+01,1.635302543640136719e+01
1.307564830780029297e+01,1.638909912109375000e+01
1.312304115295410156e+01,1.640528106689453125e+01
1.312295341491699219e+01,1.644497871398925781e+01
1.318034648895263672e+01,1.645611763000488281e+01
1.316460037231445312e+01,1.650389671325683594e+01
1.324373722076416016e+01,1.650350570678710938e+01
1.319354438781738281e+01,1.656951713562011719e+01
1.331320476531982422e+01,1.654704093933105469e+01
1.319951629638671875e+01,1.664499664306640625e+01
1.335981464385986328e+01,1.659794425964355469e+01
