x_glider,y_glider
1.298260688781738281e+01,2.977279424667358398e-01
1.301769542694091797e+01,3.169323801994323730e-01
1.305278396606445312e+01,3.361368179321289062e-01
1.308787250518798828e+01,3.553412556648254395e-01
1.312296104431152344e+01,3.745456933975219727e-01
1.315804958343505859e+01,3.937501311302185059e-01
1.319313812255859375e+01,4.129545688629150391e-01
1.322822666168212891e+01,4.321590065956115723e-01
1.326331520080566406e+01,4.513634443283081055e-01
1.329840373992919922e+01,4.705678820610046387e-01
1.333349227905273438e+01,4.897723197937011719e-01
1.336858081817626953e+01,5.089767575263977051e-01
1.340366935729980469e+01,5.281811952590942383e-01
1.343875789642333984e+01,5.473856329917907715e-01
1.347384643554687500e+01,5.665900707244873047e-01
1.350893497467041016e+01,5.857945084571838379e-01
1.354402351379394531e+01,6.049989461898803711e-01
1.357911205291748047e+01,6.242033839225769043e-01
1.361420059204101562e+01,6.434078216552734375e-01
1.364928913116455078e+01,6.626122593879699707e-01
1.368437767028808594e+01,6.818166971206665039e-01
1.371946620941162109e+01,7.010211348533630371e-01
1.375455474853515625e+01,7.202255725860595703e-01
1.378964328765869141e+01,7.394300103187561035e-01
1.382473182678222656e+01,7.586344480514526367e-01
1.385982036590576172e+01,7.778388857841491699e-01
1.389490890502929688e+01,7.970433235168457031e-01
1.392999744415283203e+01,8.162477612495422363e-01
1.396508598327636719e+01,8.354521989822387695e-01
1.400017452239990234e+01,8.546566367149353027e-01
1.403526306152343750e+01,8.738610744476318359e-01
1.407035160064697266e+01,8.930655121803283691e-01
1.410544013977050781e+01,9.122699499130249023e-01
1.414052867889404297e+01,9.314743876457214355e-01
1.417561721801757812e+01,9.506788253784179688e-01
1.421070575714111328e+01,9.698832631111145020e-01
1.424579429626464844e+01,9.890877008438110352e-01
1.428088283538818359e+01,1.008292198181152344e+00
1.431597137451171875e+01,1.027496695518493652e+00
1.435105991363525391e+01,1.046701192855834961e+00
1.438614845275878906e+01,1.065905690193176270e+00
1.442123699188232422e+01,1.085110187530517578e+00
1.445632553100585938e+01,1.104314684867858887e+00
1.449141407012939453e+01,1.123519182205200195e+00
1.452650260925292969e+01,1.142723679542541504e+00
1.456159114837646484e+01,1.161928176879882812e+00
1.459667968750000000e+01,1.181132674217224121e+00
1.463176822662353516e+01,1.200337171554565430e+00
1.466685676574707031e+01,1.219541668891906738e+00
1.470194530487060547e+01,1.238746166229248047e+00
1.473703384399414062e+01,1.257950663566589355e+00
1.477212238311767578e+01,1.277155160903930664e+00
1.480721092224121094e+01,1.296359658241271973e+00
1.484229946136474609e+01,1.315564155578613281e+00
1.487738800048828125e+01,1.334768652915954590e+00
1.491247653961181641e+01,1.353973150253295898e+00
1.494756507873535156e+01,1.373177647590637207e+00
1.498265361785888672e+01,1.392382144927978516e+00
1.501774215698242188e+01,1.411586642265319824e+00
1.505283069610595703e+01,1.430791139602661133e+00
1.508791923522949219e+01,1.449995636940002441e+00
1.512300777435302734e+01,1.469200134277343750e+00
1.515809631347656250e+01,1.488404631614685059e+00
1.519318485260009766e+01,1.507609128952026367e+00
1.522827339172363281e+01,1.526813626289367676e+00
1.526336193084716797e+01,1.546018123626708984e+00
1.529845046997070312e+01,1.565222620964050293e+00
1.533353900909423828e+01,1.584427118301391602e+00
1.536862754821777344e+01,1.603631615638732910e+00
1.540371608734130859e+01,1.622836112976074219e+00
1.543880462646484375e+01,1.642040610313415527e+00
1.547389316558837891e+01,1.661245107650756836e+00
1.550898170471191406e+01,1.680449604988098145e+00
1.554407024383544922e+01,1.699654102325439453e+00
1.557915878295898438e+01,1.718858599662780762e+00
1.561424732208251953e+01,1.738063097000122070e+00
1.564933586120605469e+01,1.757267594337463379e+00
1.568442440032958984e+01,1.776472091674804688e+00
1.571951293945312500e+01,1.795676589012145996e+00
1.575460147857666016e+01,1.814881086349487305e+00
1.578969001770019531e+01,1.834085583686828613e+00
1.582477855682373047e+01,1.853290081024169922e+00
1.585986709594726562e+01,1.872494578361511230e+00
1.589495563507080078e+01,1.891699075698852539e+00
1.593004417419433594e+01,1.910903573036193848e+00
1.596513271331787109e+01,1.930108070373535156e+00
1.600022125244140625e+01,1.949312567710876465e+00
1.603530883789062500e+01,1.968517065048217773e+00
1.607039642333984375e+01,1.987721562385559082e+00
1.610548400878906250e+01,2.006926059722900391e+00
1.614057159423828125e+01,2.026130437850952148e+00
1.617565917968750000e+01,2.045334815979003906e+00
1.621074676513671875e+01,2.064539194107055664e+00
1.624583435058593750e+01,2.083743572235107422e+00
1.628092193603515625e+01,2.102947950363159180e+00
1.631600952148437500e+01,2.122152328491210938e+00
1.635109710693359375e+01,2.141356706619262695e+00
1.638618469238281250e+01,2.160561084747314453e+00
1.642127227783203125e+01,2.179765462875366211e+00
1.645635986328125000e+01,2.198969841003417969e+00
1.649144744873046875e+01,2.218174219131469727e+00
1.652653503417968750e+01,2.237378597259521484e+00
1.656162261962890625e+01,2.256582975387573242e+00
1.659671020507812500e+01,2.275787353515625000e+00
1.663179779052734375e+01,2.294991731643676758e+00
1.666688537597656250e+01,2.314196109771728516e+00
1.670197296142578125e+01,2.333400487899780273e+00
1.673706054687500000e+01,2.352604866027832031e+00
1.677214813232421875e+01,2.371809244155883789e+00
1.680723571777343750e+01,2.391013622283935547e+00
1.684232330322265625e+01,2.410218000411987305e+00
1.687741088867187500e+01,2.429422378540039062e+00
1.691249847412109375e+01,2.448626756668090820e+00
1.694758605957031250e+01,2.467831134796142578e+00
1.698267364501953125e+01,2.487035512924194336e+00
1.701776123046875000e+01,2.506239891052246094e+00
1.705284881591796875e+01,2.525444269180297852e+00
1.708793640136718750e+01,2.544648647308349609e+00
1.712302398681640625e+01,2.563853025436401367e+00
1.715811157226562500e+01,2.583057403564453125e+00
1.719319915771484375e+01,2.602261781692504883e+00
1.722828674316406250e+01,2.621466159820556641e+00
1.726337432861328125e+01,2.640670537948608398e+00
1.729846191406250000e+01,2.659874916076660156e+00
1.733354949951171875e+01,2.679079294204711914e+00
1.736863708496093750e+01,2.698283672332763672e+00
1.740372467041015625e+01,2.717488050460815430e+00
1.743881225585937500e+01,2.736692428588867188e+00
1.747389984130859375e+01,2.755896806716918945e+00
1.750898742675781250e+01,2.775101184844970703e+00
1.754407501220703125e+01,2.794305562973022461e+00
1.757916259765625000e+01,2.813509941101074219e+00
1.761425018310546875e+01,2.832714319229125977e+00
1.764933776855468750e+01,2.851918697357177734e+00
1.768442535400390625e+01,2.871123075485229492e+00
1.771951293945312500e+01,2.890327453613281250e+00
1.775460052490234375e+01,2.909531831741333008e+00
1.778968811035156250e+01,2.928736209869384766e+00
1.782477569580078125e+01,2.947940587997436523e+00
1.785986328125000000e+01,2.967144966125488281e+00
1.789495086669921875e+01,2.986349344253540039e+00
1.793003845214843750e+01,3.005553722381591797e+00
1.796512603759765625e+01,3.024758100509643555e+00
1.800021362304687500e+01,3.043962478637695312e+00
1.803530120849609375e+01,3.063166856765747070e+00
1.807038879394531250e+01,3.082371234893798828e+00
1.810547637939453125e+01,3.101575613021850586e+00
1.814056396484375000e+01,3.120779991149902344e+00
1.817565155029296875e+01,3.139984369277954102e+00
1.821073913574218750e+01,3.159188747406005859e+00
1.824582672119140625e+01,3.178393125534057617e+00
1.828091430664062500e+01,3.197597503662109375e+00
1.831600189208984375e+01,3.216801881790161133e+00
1.835108947753906250e+01,3.236006259918212891e+00
1.838617706298828125e+01,3.255210638046264648e+00
1.842126464843750000e+01,3.274415016174316406e+00
1.845635223388671875e+01,3.293619394302368164e+00
1.849143981933593750e+01,3.312823772430419922e+00
1.852652740478515625e+01,3.332028150558471680e+00
1.856161499023437500e+01,3.351232528686523438e+00
1.859670257568359375e+01,3.370436906814575195e+00
1.863179016113281250e+01,3.389641284942626953e+00
1.866687774658203125e+01,3.408845663070678711e+00
1.870196533203125000e+01,3.428050041198730469e+00
1.873705291748046875e+01,3.447254419326782227e+00
1.877214050292968750e+01,3.466458797454833984e+00
1.880722808837890625e+01,3.485663175582885742e+00
1.884231567382812500e+01,3.504867553710937500e+00
1.887740325927734375e+01,3.524071931838989258e+00
1.891249084472656250e+01,3.543276309967041016e+00
1.894757843017578125e+01,3.562480688095092773e+00
1.898266601562500000e+01,3.581685066223144531e+00
1.901775360107421875e+01,3.600889444351196289e+00
1.905284118652343750e+01,3.620093822479248047e+00
1.908792877197265625e+01,3.639298200607299805e+00
1.912301635742187500e+01,3.658502578735351562e+00
1.915810394287109375e+01,3.677706956863403320e+00
1.919319152832031250e+01,3.696911334991455078e+00
1.922827911376953125e+01,3.716115713119506836e+00
1.926336669921875000e+01,3.735320091247558594e+00
1.929845428466796875e+01,3.754524469375610352e+00
1.933354187011718750e+01,3.773728847503662109e+00
1.936862945556640625e+01,3.792933225631713867e+00
1.940371704101562500e+01,3.812137603759765625e+00
1.943880462646484375e+01,3.831341981887817383e+00
1.947389221191406250e+01,3.850546360015869141e+00
1.950897979736328125e+01,3.869750738143920898e+00
1.954406738281250000e+01,3.888955116271972656e+00
1.957915496826171875e+01,3.908159494400024414e+00
1.961424255371093750e+01,3.927363872528076172e+00
1.964933013916015625e+01,3.946568250656127930e+00
1.968441772460937500e+01,3.965772628784179688e+00
1.971950531005859375e+01,3.984977006912231445e+00
1.975459289550781250e+01,4.004181385040283203e+00
1.978968048095703125e+01,4.023386001586914062e+00
1.982476806640625000e+01,4.042590618133544922e+00
1.985985565185546875e+01,4.061795234680175781e+00
1.989494323730468750e+01,4.080999851226806641e+00
1.993003082275390625e+01,4.100204467773437500e+00
1.996511840820312500e+01,4.119409084320068359e+00
2.000020599365234375e+01,4.138613700866699219e+00
2.003529357910156250e+01,4.157818317413330078e+00
2.007038116455078125e+01,4.177022933959960938e+00
2.010546875000000000e+01,4.196227550506591797e+00
2.014055633544921875e+01,4.215432167053222656e+00
2.017564392089843750e+01,4.234636783599853516e+00
2.021073150634765625e+01,4.253841400146484375e+00
2.024581909179687500e+01,4.273046016693115234e+00
2.028090667724609375e+01,4.292250633239746094e+00
2.031599426269531250e+01,4.311455249786376953e+00
2.035108184814453125e+01,4.330659866333007812e+00
2.038616943359375000e+01,4.349864482879638672e+00
2.042125701904296875e+01,4.369069099426269531e+00
2.045634460449218750e+01,4.388273715972900391e+00
2.049143218994140625e+01,4.407478332519531250e+00
2.052651977539062500e+01,4.426682949066162109e+00
2.056160736083984375e+01,4.445887565612792969e+00
2.059669494628906250e+01,4.465092182159423828e+00
2.063178253173828125e+01,4.484296798706054688e+00
2.066687011718750000e+01,4.503501415252685547e+00
2.070195770263671875e+01,4.522706031799316406e+00
2.073704528808593750e+01,4.541910648345947266e+00
2.077213287353515625e+01,4.561115264892578125e+00
2.080722045898437500e+01,4.580319881439208984e+00
2.084230804443359375e+01,4.599524497985839844e+00
2.087739562988281250e+01,4.618729114532470703e+00
2.091248321533203125e+01,4.637933731079101562e+00
2.094757080078125000e+01,4.657138347625732422e+00
2.098265838623046875e+01,4.676342964172363281e+00
2.101774597167968750e+01,4.695547580718994141e+00
2.105283355712890625e+01,4.714752197265625000e+00
2.108792114257812500e+01,4.733956813812255859e+00
2.112300872802734375e+01,4.753161430358886719e+00
2.115809631347656250e+01,4.772366046905517578e+00
2.119318389892578125e+01,4.791570663452148438e+00
2.122827148437500000e+01,4.810775279998779297e+00
2.126335906982421875e+01,4.829979896545410156e+00
2.129844665527343750e+01,4.849184513092041016e+00
2.133353424072265625e+01,4.868389129638671875e+00
2.136862182617187500e+01,4.887593746185302734e+00
2.140370941162109375e+01,4.906798362731933594e+00
2.143879699707031250e+01,4.926002979278564453e+00
2.147388458251953125e+01,4.945207595825195312e+00
2.150897216796875000e+01,4.964412212371826172e+00
2.154405975341796875e+01,4.983616828918457031e+00
2.157914733886718750e+01,5.002821445465087891e+00
2.161423492431640625e+01,5.022026062011718750e+00
2.164932250976562500e+01,5.041230678558349609e+00
2.168441009521484375e+01,5.060435295104980469e+00
2.171949768066406250e+01,5.079639911651611328e+00
2.175458526611328125e+01,5.098844528198242188e+00
2.178967285156250000e+01,5.118049144744873047e+00
2.182476043701171875e+01,5.137253761291503906e+00
2.185984802246093750e+01,5.156458377838134766e+00
2.189493560791015625e+01,5.175662994384765625e+00
2.193002319335937500e+01,5.194867610931396484e+00
2.196511077880859375e+01,5.214072227478027344e+00
2.200019836425781250e+01,5.233276844024658203e+00
2.203528594970703125e+01,5.252481460571289062e+00
2.207037353515625000e+01,5.271686077117919922e+00
2.210546112060546875e+01,5.290890693664550781e+00
2.214054870605468750e+01,5.310095310211181641e+00
2.217563629150390625e+01,5.329299926757812500e+00
2.221072387695312500e+01,5.348504543304443359e+00
2.224581146240234375e+01,5.367709159851074219e+00
2.228089904785156250e+01,5.386913776397705078e+00
2.231598663330078125e+01,5.406118392944335938e+00
2.235107421875000000e+01,5.425323009490966797e+00
2.238616180419921875e+01,5.444527626037597656e+00
2.242124938964843750e+01,5.463732242584228516e+00
2.245633697509765625e+01,5.482936859130859375e+00
2.249142456054687500e+01,5.502141475677490234e+00
2.252651214599609375e+01,5.521346092224121094e+00
2.256159973144531250e+01,5.540550708770751953e+00
2.259668731689453125e+01,5.559755325317382812e+00
2.263177490234375000e+01,5.578959941864013672e+00
2.266686248779296875e+01,5.598164558410644531e+00
2.270195007324218750e+01,5.617369174957275391e+00
2.273703765869140625e+01,5.636573791503906250e+00
2.277212524414062500e+01,5.655778408050537109e+00
2.280721282958984375e+01,5.674983024597167969e+00
2.284230041503906250e+01,5.694187641143798828e+00
2.287738800048828125e+01,5.713392257690429688e+00
2.291247558593750000e+01,5.732596874237060547e+00
2.294756317138671875e+01,5.751801490783691406e+00
2.298265075683593750e+01,5.771006107330322266e+00
2.301773834228515625e+01,5.790210723876953125e+00
2.305282592773437500e+01,5.809415340423583984e+00
2.308791351318359375e+01,5.828619956970214844e+00
2.312300109863281250e+01,5.847824573516845703e+00
2.315808868408203125e+01,5.867029190063476562e+00
2.319317626953125000e+01,5.886233806610107422e+00
2.322826385498046875e+01,5.905438423156738281e+00
2.326335144042968750e+01,5.924643039703369141e+00
2.329843902587890625e+01,5.943847656250000000e+00
2.333352661132812500e+01,5.963052272796630859e+00
2.336861419677734375e+01,5.982256889343261719e+00
2.340370178222656250e+01,6.001461505889892578e+00
2.343878936767578125e+01,6.020666122436523438e+00
2.347387695312500000e+01,6.039870738983154297e+00
2.350896453857421875e+01,6.059075355529785156e+00
2.354405212402343750e+01,6.078279972076416016e+00
2.357913970947265625e+01,6.097484588623046875e+00
2.361422729492187500e+01,6.116689205169677734e+00
2.364931488037109375e+01,6.135893821716308594e+00
2.368440246582031250e+01,6.155098438262939453e+00
2.371949005126953125e+01,6.174303054809570312e+00
2.375457763671875000e+01,6.193507671356201172e+00
2.378966522216796875e+01,6.212712287902832031e+00
2.382475280761718750e+01,6.231916904449462891e+00
2.385984039306640625e+01,6.251121520996093750e+00
2.389492797851562500e+01,6.270326137542724609e+00
2.393001556396484375e+01,6.289530754089355469e+00
2.396510314941406250e+01,6.308735370635986328e+00
2.400019073486328125e+01,6.327939987182617188e+00
2.403527832031250000e+01,6.347144603729248047e+00
2.407036590576171875e+01,6.366349220275878906e+00
2.410545349121093750e+01,6.385553836822509766e+00
2.414054107666015625e+01,6.404758453369140625e+00
2.417562866210937500e+01,6.423963069915771484e+00
