x_asv,y_asv
1.422901868820190430e+00,-5.315408229827880859e+00
1.437234044075012207e+00,-5.347807884216308594e+00
1.451560139656066895e+00,-5.380139827728271484e+00
1.465880036354064941e+00,-5.412402153015136719e+00
1.480193614959716797e+00,-5.444592952728271484e+00
1.494500756263732910e+00,-5.476709842681884766e+00
1.508801460266113281e+00,-5.508751392364501953e+00
1.523095488548278809e+00,-5.540715217590332031e+00
1.537382721900939941e+00,-5.572599411010742188e+00
1.551663160324096680e+00,-5.604402065277099609e+00
1.565936684608459473e+00,-5.636121273040771484e+00
1.580203175544738770e+00,-5.667755126953125000e+00
1.594462513923645020e+00,-5.699301719665527344e+00
1.608714699745178223e+00,-5.730759143829345703e+00
1.622959494590759277e+00,-5.762125492095947266e+00
1.637197017669677734e+00,-5.793398857116699219e+00
1.651427030563354492e+00,-5.824577331542968750e+00
1.665649533271789551e+00,-5.855659008026123047e+00
1.679864406585693359e+00,-5.886642456054687500e+00
1.694071531295776367e+00,-5.917525768280029297e+00
1.708270907402038574e+00,-5.948307037353515625e+00
1.722462534904479980e+00,-5.978984355926513672e+00
1.736646294593811035e+00,-6.009555816650390625e+00
1.750822067260742188e+00,-6.040019989013671875e+00
1.764989852905273438e+00,-6.070374965667724609e+00
1.779149651527404785e+00,-6.100619316101074219e+00
1.793301343917846680e+00,-6.130751132965087891e+00
1.807444810867309570e+00,-6.160768985748291016e+00
1.821580052375793457e+00,-6.190670967102050781e+00
1.835707068443298340e+00,-6.220455169677734375e+00
1.849825859069824219e+00,-6.250120162963867188e+00
1.863936305046081543e+00,-6.279664516448974609e+00
1.878038406372070312e+00,-6.309086322784423828e+00
1.892132043838500977e+00,-6.338384151458740234e+00
1.906217336654663086e+00,-6.367556571960449219e+00
1.920294165611267090e+00,-6.396602153778076172e+00
1.934362530708312988e+00,-6.425518989562988281e+00
1.948422312736511230e+00,-6.454305648803710938e+00
1.962473630905151367e+00,-6.482960700988769531e+00
1.976516366004943848e+00,-6.511482715606689453e+00
1.990550637245178223e+00,-6.539870262145996094e+00
2.004576444625854492e+00,-6.568121433258056641e+00
2.018593549728393555e+00,-6.596235275268554688e+00
2.032602071762084961e+00,-6.624210357666015625e+00
2.046602010726928711e+00,-6.652045249938964844e+00
2.060593366622924805e+00,-6.679738521575927734e+00
